;expert;test;alternative;alcohol;chlorides;citric.acid;density;fixed.acidity;free.sulfur.dioxide;pH;residual.sugar;sulphates;total.sulfur.dioxide;volatile.acidity;choice
10871;227;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
10872;227;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
10873;227;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;0
10874;227;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;1
10875;227;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;0
10876;227;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
10877;227;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;1
10878;227;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
10879;227;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
10880;227;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;0
10881;227;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;1
10882;227;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
10883;227;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;0
10884;227;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
10885;227;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;0
10886;227;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
10887;227;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;1
10888;227;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
10889;227;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
10890;227;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;0
10891;227;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;0
10892;227;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;1
10893;227;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
10894;227;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;1
10895;227;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
10896;227;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;0
10897;228;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;0
10898;228;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;1
10899;228;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
10900;228;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
10901;228;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;0
10902;228;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;1
10903;228;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
10904;228;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
10905;228;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;1
10906;228;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
10907;228;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;0
10908;228;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;0
10909;228;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
10910;228;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;1
10911;228;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
10912;228;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;0
10913;228;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;0
10914;228;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;0
10915;228;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
10916;228;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;1
10917;228;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;0
10918;228;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
10919;228;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;1
10920;228;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
10921;228;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;1
10922;228;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
10923;228;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;0
10924;228;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
10925;228;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
10926;228;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
10927;228;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;1
10928;228;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;0
10929;228;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
10930;228;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
10931;228;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;1
10932;228;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
10933;228;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;0
10934;228;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
10935;228;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;1
10936;228;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
10937;228;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
10938;228;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;0
10939;228;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;1
10940;228;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;0
10941;228;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
10942;228;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
10943;228;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;1
10944;228;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;0
10945;229;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;0
10946;229;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;1
10947;229;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
10948;229;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
10949;229;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;1
10950;229;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;0
10951;229;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
10952;229;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
10953;229;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;0
10954;229;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;1
10955;229;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;0
10956;229;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;0
10957;229;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
10958;229;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
10959;229;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
10960;229;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;1
10961;229;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;0
10962;229;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;0
10963;229;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;1
10964;229;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
10965;229;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;0
10966;229;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;1
10967;229;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
10968;229;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
10969;229;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;1
10970;229;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
10971;229;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;0
10972;229;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
10973;229;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
10974;229;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
10975;229;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
10976;229;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;1
10977;229;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
10978;229;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
10979;229;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;1
10980;229;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
10981;229;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;0
10982;229;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
10983;229;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;1
10984;229;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
10985;229;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
10986;229;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;0
10987;229;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;1
10988;229;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;0
10989;229;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
10990;229;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
10991;229;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;1
10992;229;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;0
10993;230;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;0
10994;230;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;0
10995;230;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
10996;230;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;1
10997;230;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;0
10998;230;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;1
10999;230;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
11000;230;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
11001;230;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;0
11002;230;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
11003;230;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;0
11004;230;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;1
11005;230;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
11006;230;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
11007;230;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
11008;230;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;1
11009;230;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;0
11010;230;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;0
11011;230;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
11012;230;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;1
11013;230;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;1
11014;230;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
11015;230;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
11016;230;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
11017;230;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;0
11018;230;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
11019;230;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;1
11020;230;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
11021;230;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
11022;230;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
11023;230;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
11024;230;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;1
11025;230;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;1
11026;230;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
11027;230;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;0
11028;230;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
11029;230;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;0
11030;230;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
11031;230;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
11032;230;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;1
11033;230;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
11034;230;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;0
11035;230;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;1
11036;230;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;0
11037;230;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
11038;230;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
11039;230;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
11040;230;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;1
11041;231;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;1
11042;231;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;0
11043;231;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
11044;231;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
11045;231;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;1
11046;231;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;0
11047;231;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
11048;231;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
11049;231;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;0
11050;231;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;1
11051;231;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;0
11052;231;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;0
11053;231;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
11054;231;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;1
11055;231;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
11056;231;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;0
11057;231;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;0
11058;231;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;0
11059;231;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
11060;231;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;1
11061;231;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;0
11062;231;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
11063;231;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;1
11064;231;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
11065;231;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;1
11066;231;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
11067;231;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;0
11068;231;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
11069;231;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
11070;231;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
11071;231;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;1
11072;231;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;0
11073;231;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
11074;231;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;1
11075;231;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;0
11076;231;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
11077;231;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;0
11078;231;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;1
11079;231;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
11080;231;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
11081;231;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
11082;231;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;0
11083;231;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;0
11084;231;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;1
11085;231;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;1
11086;231;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
11087;231;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
11088;231;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;0
11089;232;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;0
11090;232;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;1
11091;232;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
11092;232;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
11093;232;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;1
11094;232;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;0
11095;232;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
11096;232;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
11097;232;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;1
11098;232;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
11099;232;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;0
11100;232;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;0
11101;232;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
11102;232;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
11103;232;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
11104;232;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;1
11105;232;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;0
11106;232;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;1
11107;232;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
11108;232;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
11109;232;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;1
11110;232;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
11111;232;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
11112;232;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
11113;232;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;0
11114;232;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
11115;232;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;1
11116;232;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
11117;232;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
11118;232;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
11119;232;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;1
11120;232;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;0
11121;232;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
11122;232;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
11123;232;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;1
11124;232;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
11125;232;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;1
11126;232;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
11127;232;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
11128;232;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
11129;232;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
11130;232;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;1
11131;232;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;0
11132;232;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;0
11133;232;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
11134;232;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;1
11135;232;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
11136;232;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;0
11137;233;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;0
11138;233;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;1
11139;233;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
11140;233;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
